smiles,property
Oc1ccc(C(=O)NCCc2ccc(NC(=O)CN3CCOCC3)cc2)c4nc([nH]c14)c5ccc(F)cc5,7.4
Fc1ccc(CNC(=O)C2=CC(=NNC2=O)c3ccncc3)c(F)c1,7.19
CS(=O)(=O)NCCc1ccc(NC(=O)c2ccc(O)c3[nH]c(nc23)c4ccc(Cl)cc4Cl)cc1,7.1
CN1C=C(C=CC1=O)C2=NNC(=O)C(=C2)c3nc4ccccc4[nH]3,6.8
Nc1nc(Nc2ccccc2)sc1C(=O)C3CC3,5.62
O=C1SN(CCc2ccccc2)C(=O)N1Cc3ccccc3,5.52
CNc1nc(C)c(s1)c2ccnc(Nc3ccc(cc3)N4CCN(Cc5ccccc5)CC4)n2,5.22
Nc1nccc(n1)c2c[nH]c3ccccc23,4.83
Nc1nccc(n1)c2cc3ccccc3[nH]2,3.38
Cc1cc(Nc2nc(nc3ccccc23)c4ccncc4)n[nH]1,7.14
Cc1cc(Nc2nc(Nc3ccccc3)nc4ccccc24)n[nH]1,7.62
CN(c1ccccc1)c2nc(Nc3cc(C)[nH]n3)c4ccccc4n2,6.51
Cc1cc(Nc2nc(Oc3ccccc3)nc4ccccc24)n[nH]1,7.29
Cc1cc(Nc2nc(Sc3ccccc3)nc4ccccc24)n[nH]1,6.77
Cc1cc(Nc2nc(Sc3ccccc3Cl)nc4ccccc24)n[nH]1,6.9
Cc1cc(Nc2nc(Sc3cccc(Cl)c3)nc4ccccc24)n[nH]1,7.48
Cc1cc(Nc2nc(Sc3ccc(Cl)cc3)nc4ccccc24)n[nH]1,7.36
Cc1cc(Nc2nc(Sc3cccc(Cl)c3Cl)nc4ccccc24)n[nH]1,7.32
Cc1cc(Nc2nc(Sc3ccc(Cl)cc3Cl)nc4ccccc24)n[nH]1,8.1
Cc1cc(Nc2nc(Sc3c(Cl)cccc3Cl)nc4ccccc24)n[nH]1,6.95
COc1ccccc1Sc2nc(Nc3cc(C)[nH]n3)c4ccccc4n2,6.67
COc1ccc(Sc2nc(Nc3cc(C)[nH]n3)c4ccccc4n2)cc1,6.91
COc1ccc(Sc2nc(Nc3cc(C)[nH]n3)c4ccccc4n2)cc1OC,5.93
Cc1cc(Nc2nc(Sc3ccc(NS(=O)(=O)C)cc3)nc4ccccc24)n[nH]1,7.17
CN(C(=O)C)c1ccc(Sc2nc(Nc3cc(C)[nH]n3)c4ccccc4n2)cc1,7.77
CCC(=O)Nc1ccc(Sc2nc(Nc3cc(C)[nH]n3)c4ccccc4n2)cc1,5.82
Cc1cc(Nc2nc(Sc3ccc(NC(=O)C4CC4)cc3)nc5ccccc25)n[nH]1,5.88
CC(=O)Nc1ccc(Sc2nc(Nc3cc[nH]n3)c4ccccc4n2)cc1,6.22
CC(=O)Nc1ccc(Sc2nc(Nc3cc([nH]n3)C4CC4)c5ccccc5n2)cc1,6.47
O=C1NC(=O)C(=C1c2c[nH]c3ccccc23)n4ccc5ncccc45,4.51
Cn1cc(C2=C(C(=O)NC2=O)c3cn(CCCN4CCOCC4)c5ccccc35)c6ncccc16,6.12
Cn1cc(C2=C(C(=O)NC2=O)c3cn(CCCn4ccnc4)c5ccccc35)c6ncccc16,6.18
Cn1cc(C2=C(C(=O)NC2=O)c3cn(CCN4CCOCC4)c5ccccc35)c6ncccc16,6.05
Cn1cc(C2=C(C(=O)NC2=O)c3cn(CCCO)c4ccccc34)c5ncccc15,5.94
O=C1NC(=O)C(=C1c2cn(CCCn3ccnc3)c4ccccc24)n5ccc6ncccc56,6.26
COc1ccc2c(c1)c(cn2CCCn3ccnc3)C4=C(C(=O)NC4=O)n5ccc6ncccc56,6.32
Brc1ccc2c(c1)c(cn2CCCn3ccnc3)C4=C(C(=O)NC4=O)n5ccc6ncccc56,6.85
Brc1ccc2c(cn(CCCn3ccnc3)c2c1)C4=C(C(=O)NC4=O)n5ccc6ncccc56,6.02
Fc1ccc2c(cn(CCCn3ccnc3)c2c1)C4=C(C(=O)NC4=O)n5ccc6ncccc56,6.51
CN(C)CCCn1cc(C2=C(C(=O)NC2=O)n3ccc4ncccc34)c5ccccc15,4.87
COc1ccc2c(c1)c(cn2CCCN(C)C)C3=C(C(=O)NC3=O)n4ccc5ncccc45,4.65
CN(C)CCCn1cc(C2=C(C(=O)NC2=O)n3ccc4ncccc34)c5ccc(Br)cc15,5.65
CN(C)CCCn1cc(C2=C(C(=O)NC2=O)n3ccc4ncccc34)c5ccc(F)cc15,4.91
O=C1NC(=O)C(=C1c2cn(CCCN3CCCCC3)c4ccccc24)n5ccc6ncccc56,4.91
O=C1NC(=O)C(=C1c2cn(CCCN3CCOCC3)c4ccccc24)n5ccc6ncccc56,5.75
O=C1NC(=O)C(=C1c2cn(CCn3ccnc3)c4ccccc24)n5ccc6ncccc56,6.58
O=C1NC(=O)C(=C1c2cn(CCCCn3ccnc3)c4ccccc24)n5ccc6ncccc56,6.07
Oc1ccc(\C=C\2/NC(=O)NC2=O)cc1,4.86
CCSc1ccc(\C=C\2/NC(=O)NC2=O)cc1,5.11
CCN(CC)c1ccc(\C=C\2/NC(=O)NC2=O)cc1,5.38
COc1ccc(\C=C\2/NC(=O)NC2=O)cc1,4.85
CSc1ccc(\C=C\2/NC(=O)NC2=O)cc1,5.16
O=C1NC(=O)\C(=C\c2ccc(cc2)c3cccs3)\N1,4.87
O=C1NC(=O)\C(=C\c2ccc(cc2)c3ccsc3)\N1,5.19
Clc1ccc(\C=C\2/NC(=O)NC2=O)cc1,4.74
CC(C)(C)c1oc(CSc2cnc(NC(=O)C3CCNCC3)s2)nc1,6.6
CN1CCN(CC1)c2ccc3nc([nH]c3c2)C4=C(N)c5c(F)cccc5NC4=O,6.46
CN1CC[C@@H]([C@H](O)C1)c2c(O)cc(O)c3C(=O)C=C(Oc23)c4ccccc4Cl,6.14
Nc1nc(Nc2ccc(cc2)S(=O)(=O)N)nn1C(=O)c3c(F)cccc3F,6.8
CN(C)C[C@@H]1CCn2cc(C3=C(C(=O)NC3=O)c4cn(CCO1)c5ccccc45)c6ccccc26,5.58
CO[C@@H]1[C@@H](C[C@H]2O[C@]1(C)n3c4ccccc4c5c6CNC(=O)c6c7c8ccccc8n2c7c35)N(C)C(=O)c9ccccc9,5.75
Oc1ccc(cc1)c2nc(c3ccc(F)cc3)c([nH]2)c4ccncc4,5.57
C[S+]([O-])c1ccc(cc1)c2nc(c3ccc(F)cc3)c([nH]2)c4ccncc4,5.8
OC(=O)Cc1c2NC(=O)c3ccccc3n2c4ccccc14,4.85
N#C\C(=C/1\Nc2ccccc2S1)\c3ccnc(NCCc4cccnc4)n3,7.4
C[S+]([O-])c1ccc(cc1)c2coc3ccc(cc23)c4oc(C)cc4,7.46
CC[S+]([O-])c1ccc(cc1)c2coc3ccc(cc23)c4oc(C)cc4,7.46
CCS(=O)(=O)c1ccc(cc1)c2coc3ccc(cc23)c4oc(C)cc4,7.42
Cc1oc(cc1)c2ccc3occ(c4ccc(cc4)S(=O)(=O)C)c3c2,7.38
Cc1oc(cc1)c2ccc3occ(c4ccc(cc4)C(=O)O)c3c2,7.3
COc1ccc(cc1)c2coc3ccc(cc23)c4oc(C)cc4,7.27
CSc1ccc(cc1)c2coc3ccc(cc23)c4oc(C)cc4,7.18
Cc1oc(cc1)c2ccc3occ(c4ccc(cc4)C(=O)N)c3c2,7.16
COc1cccc(c1)c2coc3ccc(cc23)c4oc(C)cc4,7.13
Cc1oc(cc1)c2ccc3occ(c4ccncc4)c3c2,7.11
CC(=O)c1ccc(cc1)c2coc3ccc(cc23)c4oc(C)cc4,7.0
Cc1oc(cc1)c2ccc3occ(c4ccc(F)cc4)c3c2,6.96
CC(O)c1ccc(cc1)c2coc3ccc(cc23)c4oc(C)cc4,6.8
Cc1oc(cc1)c2ccc3occ(c4ccc(O)cc4)c3c2,6.75
COC(=O)c1ccc(cc1)c2coc3ccc(cc23)c4oc(C)cc4,6.7
C[S+]([O-])c1cccc(c1)c2coc3ccc(cc23)c4oc(C)cc4,6.68
COP(=O)(OC)c1ccc(cc1)c2coc3ccc(cc23)c4oc(C)cc4,6.55
C[S+]([O-])c1ccc(cc1)n2cnc3ccc(cc23)c4oc(C)cc4,6.7
C[S+]([O-])c1ccc(cc1)c2csc3ccc(cc23)c4oc(C)cc4,6.1
C[S+]([O-])c1ccc(cc1)c2coc3ccc(nc23)c4oc(C)cc4,6.57
C[S+]([O-])c1ccc(cc1)c2coc3ccc(cc23)c4nnc(C)s4,7.14
C[S+]([O-])c1ccc(cc1)c2coc3ccc(cc23)c4nnc(C)[nH]4,7.09
C[S+]([O-])c1ccc(cc1)c2coc3ccc(cc23)c4noc(C)n4,6.17
C[S+]([O-])c1ccc(cc1)c2coc3ccc(cc23)c4oc(S)nn4,7.03
C[S+]([O-])c1ccc(cc1)c2coc3ccc(cc23)c4oc(O)nn4,6.89
C[S+]([O-])c1ccc(cc1)c2coc3ccc(cc23)c4oc(N)nn4,7.89
C[S@@+]([O-])c1ccc(cc1)c2coc3ccc(cc23)c4oc(C)cc4,6.85
C[S@+]([O-])c1ccc(cc1)c2coc3ccc(cc23)c4oc(C)cc4,7.47
CC[S@@+]([O-])c1ccc(cc1)c2coc3ccc(cc23)c4oc(C)cc4,6.72
CC[S@+]([O-])c1ccc(cc1)c2coc3ccc(cc23)c4oc(C)cc4,7.7
Brc1ccc2c(c1)c3CC(=O)Nc4ccccc4c3n2CC=C,5.4
COc1ccc2NC(=O)Cc3c([nH]c4ccc(Br)cc34)c2c1,7.82
C[S+]([O-])c1ccc2[nH]c3c(CC(=O)Nc4ccccc34)c2c1,4.89
CSc1ccc2[nH]c3c(CC(=O)Nc4ccccc34)c2c1,5.92
COC(=O)c1ccc2[nH]c3c(CC(=O)Nc4ccccc34)c2c1,5.14
OC(=O)c1ccc2[nH]c3c(CC(=O)Nc4ccccc34)c2c1,4.52
COc1cc2c(C)cc3C(=O)NC(=O)c3c2cc1OC,6.57
CCc1cc2C(=O)NC(=O)c2c3cc(OC)c(OC)cc13,7.04
COC(=O)c1cccc2c3C(=O)NC(=O)c3c(CC(C)C)cc12,6.31
Cc1ccc(s1)c2ccnc(Nc3ccc(cc3)S(=O)(=O)N)n2,6.7
NS(=O)(=O)c1ccc(Nc2nccc(n2)c3ccc4ccccc4c3)cc1,6.51
CN(c1ccc(cc1)S(=O)(=O)N)c2nccc(n2)c3ccc(C)s3,4.19
CN1CCN(CC1)c2nc(C3=C(C(=O)NC3=O)c4c[nH]c5ccccc45)c6ccccc6n2,6.7
OC(CCl)c1sc(Br)c(Br)c1Br,4.12
CCOC(=O)c1sc(SC(=O)C)cc1O,4.6
Cc1c(CC(=O)Cl)csc1C(=O)CCl,5.3
BrCC(=O)c1scc(Br)c1Br,6.0
BrCC(=O)c1cc(Br)c(Br)s1,6.0
BrCC(=O)c1ccc(Br)s1,6.0
BrCC(=O)c1sc(Br)cc1Br,6.0
Cc1occc1c2ncc(OC[C@@H](N)Cc3c[nH]c4ccccc34)cc2c5cnc6[nH]nc(C)c6n5,6.68
Cc1occc1c2nc(N)c(OC[C@@H](N)Cc3c[nH]c4ccccc34)cc2c5ccc6[nH]nc(C)c6c5,6.66
Cc1occc1c2nc(N)c(OC[C@@H](N)Cc3c[nH]c4ccccc34)cc2c5cnc6[nH]nc(C)c6c5,6.33
Cc1occc1c2nc(N)c(OC[C@@H](N)Cc3c[nH]c4ccccc34)cc2c5cnc6[nH]nc(C)c6n5,6.25
Cc1occc1c2nc(N)c(OC[C@@H](N)Cc3c[nH]c4ccccc34)cc2c5cc6c(C)n[nH]c6cn5,6.17
Cc1nc(c2cocc2)c(cc1OC[C@@H](N)Cc3c[nH]c4ccccc34)c5cnc6[nH]nc(C)c6n5,6.55
Cc1occc1c2nc(N)c(OC[C@@H](N)Cc3ccccc3)cc2c4cnc5[nH]nc(C)c5n4,6.55
Cc1occc1c2nc(N)c(OC[C@@H](N)Cc3c(Cl)[nH]c4ccccc34)cc2c5cnc6[nH]nc(C)c6n5,6.52
NCCn1cc(c2cc(c3cc4ccccc4s3)c5[nH]ncc5c2)c6nc(N)ncc16,6.0
Cc1[nH]nc2ccc(cc12)c3cc(OC[C@@H](N)Cc4c[nH]c5ccccc45)cnc3c6cocc6,6.3
Cc1n[nH]c2ncc(cc12)c3cc(OC[C@@H](N)Cc4c[nH]c5ccccc45)cnc3c6cocc6,6.58
Cc1n[nH]c2ccc(nc12)c3cc(OC[C@@H](N)Cc4c[nH]c5ccccc45)cnc3c6cocc6,5.41
Cc1n[nH]c2ncc(nc12)c3cc(OC[C@@H](N)Cc4c[nH]c5ccccc45)cnc3c6cocc6,6.8
Cc1n[nH]c2cnc(nc12)c3cc(OC[C@@H](N)Cc4c[nH]c5ccccc45)cnc3c6cocc6,6.17
Cc1n[nH]c2cnc(cc12)c3cc(OC[C@@H](N)Cc4c[nH]c5ccccc45)cnc3c6cocc6,7.19
CC(=O)N1CCC(CC1)Nc2ncc3CCc4c(nn(C)c4c3n2)C(=O)N,7.55
Cn1nc(C(=O)N)c2CCc3cnc(NC4CCN(CC4)C(=O)c5ccccc5)nc3c12,7.32
CNC(=O)c1nn(C)c2c1CCc3cnc(NC4CCN(CC4)C(=O)C5CCN(CC5)S(=O)(=O)C)nc23,6.45
CC(C)(C)C(=O)N1Cc2c(NC(=O)c3cc(F)cc(F)c3)n[nH]c2C1(C)C,5.44
CC(C)CC(=O)Nc1n[nH]c2c1CN(C(=O)C3CCN(C)CC3)C2(C)C,7.1
CCC(CO)Nc1nc(Nc2cccc(c2)c3ccccn3)c4ncn(C(C)C)c4n1,5.39
OC(=O)CCC(=O)Nc1n[nH]c2cc(Cl)ccc12,5.93
CCCC(=O)Nc1n[nH]c2cc(Cl)ccc12,6.45
CCCC(=O)Nc1n[nH]c2cc(ccc12)c3ccc(O)c(O)c3,7.57
CCCC(=O)Nc1n[nH]c2cc(ccc12)c3ccc(O)cc3,4.66
CCCC(=O)Nc1n[nH]c2cc(ccc12)c3ccc(O)cc3Cl,7.26
CCCC(=O)Nc1n[nH]c2cc(ccc12)c3ccc(N)cc3,7.12
CCCC(=O)Nc1n[nH]c2cc(ccc12)c3cccc(O)c3,7.03
CCCC(=O)Nc1n[nH]c2cc(ccc12)C(F)(F)F,6.71
CCCC(=O)Nc1n[nH]c2cc(Br)ccc12,6.7
CCCC(=O)Nc1n[nH]c2cc(ccc12)c3cocc3,6.58
CCCC(=O)Nc1n[nH]c2cc(ccc12)c3ccncc3,6.18
CCCC(=O)Nc1n[nH]c2cc(ccc12)c3ccsc3,6.03
CCCC(=O)Nc1n[nH]c2cc(ccc12)c3ccc(N)nc3,5.96
CCCC(=O)Nc1n[nH]c2cc(ccc12)c3ccc(OCc4ccccc4)cc3,5.93
CCCC(=O)Nc1n[nH]c2cc(ccc12)c3ccccc3,6.41
CCCC(=O)Nc1n[nH]c2cc(ccc12)c3ccccc3Cl,5.87
CCCC(=O)Nc1n[nH]c2cc(\C=C\C)ccc12,5.61
CCCC(=O)Nc1n[nH]c2cc(ccc12)c3cc(F)cc(F)c3,5.57
CCCC(=O)Nc1n[nH]c2cc(ccc12)c3ccc(cc3)C(C)(C)C,5.42
CCCC(=O)Nc1n[nH]c2cc(Cl)c(cc12)c3ccccc3,7.1
CCCC(=O)Nc1n[nH]c2cc(Cl)c(cc12)c3ccc(N)cc3,5.1
CCCC(=O)Nc1n[nH]c2cc(Cl)c(cc12)c3ccc(O)cc3,7.1
CCCC(=O)Nc1n[nH]c2cc(Cl)c(cc12)c3cocc3,7.52
CCCC(=O)Nc1n[nH]c2cc(Cl)c(cc12)c3ccc(CC)cc3,4.92
CCCC(=O)Nc1n[nH]c2cc(Cl)c(cc12)c3ccc(C)cc3,4.85
CCCC(=O)Nc1n[nH]c2cc(Cl)c(cc12)c3ccc(cc3)[N+](=O)[O-],4.75
CCCC(=O)Nc1n[nH]c2cc(Cl)c(cc12)c3ccc(F)cc3,6.89
CCCC(=O)Nc1n[nH]c2cc(Cl)c(cc12)c3ccc(OCc4ccccc4)cc3,4.64
CCCC(=O)Nc1n[nH]c2cc(Cl)c(cc12)c3ccncc3,4.3
CCCC(=O)Nc1n[nH]c2cc(Cl)c(Br)cc12,4.26
CCCC(=O)Nc1n[nH]c2cc(c3ccc(O)cc3)c(cc12)c4occc4,4.85
CCCC(=O)Nc1n[nH]c2cc(c3ccc(O)cc3)c(cc12)c4ccc(CC)cc4,4.31
CCCC(=O)Nc1n[nH]c2cc(c3ccc(O)cc3)c(cc12)c4cocc4,4.01
CCCC(=O)Nc1n[nH]c2cc(c3ccc(O)cc3)c(cc12)c4ccc(O)cc4,4.25
CCCC(=O)Nc1n[nH]c2cc(c3ccc(O)cc3)c(cc12)c4ccccc4,4.26
CCCC(=O)Nc1n[nH]c2cc(c(Br)cc12)c3ccc(O)cc3,7.16
CCCC(=O)Nc1n[nH]c2cc(Cc3ccccc3)ccc12,5.38
CCCC(=O)Nc1n[nH]c2cc(ccc12)c3ccc(F)cc3,5.3
CCCC(=O)Nc1n[nH]c2cc(ccc12)c3cc(Cl)cc(Cl)c3,5.27
CCCC(=O)Nc1n[nH]c2cc(ccc12)c3ccc(OC(F)(F)F)cc3,5.26
CCCC(=O)Nc1n[nH]c2cc(ccc12)c3ccc(SC)cc3,5.14
CCCC(=O)Nc1n[nH]c2cc(CCc3ccccc3)ccc12,5.07
CCCC(=O)Nc1n[nH]c2cc(ccc12)c3ccc(cc3)C(F)(F)F,4.98
CCCC(=O)Nc1n[nH]c2cc(ccc12)c3cccnc3,5.23
CCCC(=O)Nc1n[nH]c2cc(ccc12)c3ccc(cc3)N(C)C,4.91
CCCC(=O)Nc1n[nH]c2cc(ccc12)c3ccc(O)nc3,4.78
Cc1ccc(cc1)c2ccc3c(NC(=O)CCC(=O)O)n[nH]c3c2,4.77
OC(=O)CCC(=O)Nc1n[nH]c2cc(ccc12)c3ccc(cc3)C#N,4.69
CCCC(=O)Nc1n[nH]c2cc(ccc12)c3ccc4OOCc4c3,4.6
CCCC(=O)Nc1n[nH]c2c(F)c(Cl)c(cc12)c3ccccc3,8.22
CCCC(=O)Nc1n[nH]c2c(Cl)c(Cl)c(cc12)c3ccccc3,7.92
Clc1ccccc1N\N=C\2/C(=O)NN=C2c3cccnc3,6.7
Clc1ccccc1N\N=C\2/C(=O)NN=C2c3ccncc3,6.6
COc1cccc(c1)C2=NNC(=O)/C/2=N\Nc3ccccc3Cl,6.07
COc1ccc(cc1OC)C2=NNC(=O)/C/2=N\Nc3ccccc3Cl,7.36
O=C1NN=C(/C/1=N/Nc2ccccc2)c3ccccc3,7.0
Clc1cccc(N\N=C\2/C(=O)NN=C2c3ccccc3)c1,6.92
Clc1ccc(N\N=C\2/C(=O)NN=C2c3ccccc3)cc1,7.64
COc1cccc(N\N=C\2/C(=O)NN=C2c3ccccc3)c1,7.46
COc1ccc(N\N=C\2/C(=O)NN=C2c3ccccc3)cc1,7.7
COc1ccc(N\N=C\2/C(=O)NN=C2c3ccccn3)cc1,6.19
COc1ccc(N\N=C\2/C(=O)NN=C2c3cccnc3)cc1,7.7
COc1ccc(N\N=C\2/C(=O)NN=C2c3ccncc3)cc1,7.52
COc1ccc(N\N=C\2/C(=O)NN=C2c3cccc(OC)c3)cc1,7.75
COc1ccc(N\N=C\2/C(=O)NN=C2c3ccc(OC)cc3)cc1,8.7
COc1ccc(N\N=C\2/C(=O)NN=C2c3cc(OC)c(OC)c(OC)c3)cc1,8.05
COc1ccc(N\N=C\2/C(=O)NN=C2c3cnccc3OC)cc1,8.7
COc1cccc(c1)C2=NNC(=O)/C/2=N\Nc3ccccc3,7.41
COc1cccc(c1)C2=NNC(=O)/C/2=N\Nc3cccc(Cl)c3,8.1
COc1cccc(c1)C2=NNC(=O)/C/2=N\Nc3ccc(Cl)cc3,8.05
COc1cccc(N\N=C\2/C(=O)NN=C2c3cccc(OC)c3)c1,8.3
COc1cccc(c1)C2=NNC(=O)/C/2=N\Nc3ccc(cc3)C#N,8.4
COc1cccc(c1)C2=NNC(=O)/C/2=N\Nc3ccccn3,8.1
COc1cccc(c1)C2=NNC(=O)/C/2=N\Nc3cccnc3,7.52
COc1cccc(c1)C2=NNC(=O)/C/2=N\Nc3ccncc3,7.64
COc1cccc(c1)C2=NNC(=O)/C/2=N\Nc3ccc(cc3)C(=O)O,8.19
COc1cccc(c1)C2=NNC(=O)/C/2=N\Nc3ccc(cc3)N(C)C,8.05
COc1cccc(c1)C2=NNC(=O)/C/2=N\Nc3ccc(cc3)N4CCOCC4,7.23
COc1ccc(cc1)C2=NNC(=O)/C/2=N\Nc3cccc(Cl)c3,8.72
COc1ccc(cc1)C2=NNC(=O)/C/2=N\Nc3ccc(Cl)cc3,8.7
COc1ccc(cc1)C2=NNC(=O)/C/2=N\Nc3cccc(OC)c3,9.1
COc1ccc(cc1)C2=NNC(=O)/C/2=N\Nc3cccnc3,8.7
COc1ccc(cc1)C2=NNC(=O)/C/2=N\Nc3ccncc3,7.85
COc1ccc(cc1)C2=NNC(=O)/C/2=N\Nc3ccc(cc3)N(C)C,6.96
CCN(CC)c1ccc(N\N=C\2/C(=O)NN=C2c3ccc(OC)cc3)cc1,7.8
COc1ccc(cc1)C2=NNC(=O)/C/2=N\Nc3ccc(cc3)N4CCOCC4,8.1
COc1ccc(cc1OC)C2=NNC(=O)/C/2=N\Nc3cccc(Cl)c3,9.4
COc1cccc(N\N=C\2/C(=O)NN=C2c3ccc(OC)c(OC)c3)c1,9.4
COc1ccc(cc1OC)C2=NNC(=O)/C/2=N\Nc3ccc(cc3)N(C)C,7.06
CCN(CC)c1ccc(N\N=C\2/C(=O)NN=C2c3ccc(OC)c(OC)c3)cc1,8.7
COc1ccc(cc1OC)C2=NNC(=O)/C/2=N\Nc3ccc(cc3)N4CCOCC4,8.52
COc1ccncc1C2=NNC(=O)/C/2=N\Nc3ccccc3,8.35
COc1ccncc1C2=NNC(=O)/C/2=N\Nc3ccc(Cl)cc3,8.52
COc1ccccc1N\N=C\2/C(=O)NN=C2c3cnccc3OC,6.57
COc1cccc(N\N=C\2/C(=O)NN=C2c3cnccc3OC)c1,8.43
COc1ccncc1C2=NNC(=O)/C/2=N\Nc3ccc(cc3)C#N,8.08
COc1ccncc1C2=NNC(=O)/C/2=N\Nc3cccnc3,7.64
COc1ccncc1C2=NNC(=O)/C/2=N\Nc3ccncc3,7.8
COc1ccncc1C2=NNC(=O)/C/2=N\Nc3ccc(cc3)C(=O)O,8.11
COc1ccncc1C2=NNC(=O)/C/2=N\Nc3ccc(cc3)N4CCOCC4,7.3
Cn1cc(C2=C(C(=O)NC2=O)c3cccc(NCC(O)CO)c3)c4cc(F)ccc14,9.22
Cn1cc(C2=C(N3CCOCC3)C(=O)NC2=O)c4ccccc14,5.09
Cn1cc(C2=C(N(C(=O)OC(C)(C)C)c3ccccc3)C(=O)NC2=O)c4ccccc14,5.51
Cn1cc(C2=C(Oc3ccccc3)C(=O)NC2=O)c4ccccc14,5.55
Cn1cc(C2=C(Nc3ccccc3)C(=O)NC2=O)c4ccccc14,6.46
Cn1cc(C2=C(Sc3ccccc3)C(=O)NC2=O)c4ccccc14,5.7
Cn1cc(C2=C(C(=O)NC2=O)c3cccc(NCC(O)CO)c3)c4cc(Cl)ccc14,9.4
Cn1cc(C2=C(C(=O)NC2=O)c3cccc(NCCCO)c3)c4ccccc14,9.0
Cn1cc(C2=C(C(=O)NC2=O)c3cccc(CC(O)CO)c3)c4cc(F)ccc14,8.74
Cn1cc(C2=C(C(=O)NC2=O)c3cccc(C[C@H](O)CO)c3)c4ccccc14,8.09
Cn1cc(C2=C(C(=O)NC2=O)c3cccc(C[C@@H](O)CO)c3)c4ccccc14,8.49
COc1cccc(c1)C2=C(C(=O)NC2=O)c3cn(C)c4cccc(OC)c34,5.89
COc1cccc(c1)C2=C(C(=O)NC2=O)c3cn(C)c4cc(C)ccc34,7.46
COc1cccc(c1)C2=C(C(=O)NC2=O)c3cn(C)c4ccc(Cl)cc34,8.19
COc1cccc(c1)C2=C(C(=O)NC2=O)c3cn(C)c4cc(F)ccc34,7.51
COc1cccc(c1)C2=C(C(=O)NC2=O)c3c(C)n(C)c4ccccc34,6.66
COc1cccc(c1)C2=C(C(=O)NC2=O)c3cn(C)c4ccccc34,7.05
Cn1cc(C2=C(C(=O)NC2=O)c3ccc(cc3)c4ccccc4)c5ccccc15,6.14
Cn1cc(C2=C(C(=O)NC2=O)c3cccnc3)c4ccccc14,7.38
Cn1cc(C2=C(C(=O)NC2=O)c3cccs3)c4ccccc14,7.66
COc1ccc(OC)c(c1)C2=C(C(=O)NC2=O)c3cn(C)c4ccccc34,7.66
COc1ccc(cc1OC)C2=C(C(=O)NC2=O)c3cn(C)c4ccccc34,8.18
COc1ccc(C2=C(C(=O)NC2=O)c3cn(C)c4ccccc34)c(OC)c1,8.62
Cn1cc(C2=C(C(=O)NC2=O)c3cccc(N)c3)c4ccccc14,8.74
Cn1cc(C2=C(C(=O)NC2=O)c3ccccc3Cl)c4ccccc14,8.44
CN(C)c1nc2CCCn3cc(C4=C(C(=O)NC4=O)C5=CN(CCCc1cc2)C6C=CC=CN56)c7ccccc37,8.15
CN(C)C[C@H]1CCn2c(C1)c(C3=C(C(=O)NC3=O)c4cn(C)c5ccccc45)c6ccccc26,7.7
Cn1cc(C2=C(C(=O)NC2=O)c3c4CN(CCn4c5ccccc35)C(=S)N)c6ccccc16,8.0
Nc1nc(NCCNc2ncc(c3ncc[nH]3)c(n2)c4ccc(Cl)cc4Cl)ccc1[N+](=O)[O-],9.22
Clc1ccccc1N\N=C/2\C=NNC2=O,5.83
CC1=NNC(=O)/C/1=N\Nc2ccccc2Cl,6.34
Clc1ccccc1N\N=C\2/C(=O)NN=C2c3ccccc3,6.14
Clc1ccccc1N\N=C\2/C(=O)NN=C2c3ccccn3,6.19
FC(F)(F)c1cccc(NC(=O)Nc2cccc(c2)c3cn4ccnc4c(NCc5ccncc5)n3)c1,4.3
Cn1c(nc2ccccc12)c3nonc3N,5.14
CCn1c(nc2ccccc12)c3nonc3N,6.16
CC(C)n1c(nc2ccccc12)c3nonc3N,5.82
Nc1nonc1c2nc3ccccc3n2C4CCC4,6.42
Nc1nonc1c2nc3ccccc3n2C4CCCC4,6.68
Nc1nonc1c2nc3ccccc3n2C4CCCCC4,6.62
Nc1nonc1c2nc3ccccc3n2CC4CC4,6.54
Nc1nonc1c2nc3ccccc3n2CC4CCC4,6.16
CC(C)Cn1c(nc2ccccc12)c3nonc3N,6.41
Nc1nonc1c2nc3ccccc3n2c4ccccc4,6.21
Nc1nonc1c2nc3ccccc3n2c4ccc(cc4)C#N,6.0
Nc1nonc1c2nc3cc(O)ccc3n2C4CCC4,5.96
Nc1ccc2c(c1)nc(c3nonc3N)n2C4CCC4,5.68
COc1ccc2c(c1)nc(c3nonc3N)n2C4CCC4,6.34
Cc1ccc2c(c1)nc(c3nonc3N)n2C4CCC4,5.5
CC(C)Cn1cc(C)nc1c2nonc2N,6.16
Cn1cc(\C=C\2/Oc3cccc(O)c3C2=O)c4c(ccnc14)c5ccc(cc5)C(=O)NCCO,8.23
Clc1cc2[nH]nc(NC(=O)Nc3ccccc3)c2cc1c4ccccc4,6.57
CCn1c(nc2c(ncc(OC[C@H]3CCCNC3)c12)C#CC(C)(C)O)c4nonc4N,7.0
CCn1c(nc2c(nc(CCN)cc12)C#CC(C)(C)O)c3nonc3N,5.4
CCn1c(nc2c(nc(CN)cc12)C#CC(C)(C)O)c3nonc3N,5.99
CCn1c(nc2c(nc(CCCN)cc12)C#CC(C)(C)O)c3nonc3N,4.88
CCn1c(nc2c(nc(CNC)cc12)C#CC(C)(C)O)c3nonc3N,6.52
