smiles,property
CCN1CCC(CC1)Nc2ccc3NC(=O)C(=C(c4cc(F)cc(F)c4)c5nc6ccccc6[nH]5)c3c2,7.34
CCN1CCC(CC1)Nc2ccc3NC(=O)C(=C(c4ccccc4)c5ncc[nH]5)c3c2,6.81
CCN1CCC(CC1)Nc2ccc3NC(=O)C(=C(c4cccc(F)c4)c5ncc[nH]5)c3c2,7.77
CCN1CCC(CC1)Nc2ccc3NC(=O)C(=C(c4ccc(Cl)cc4)c5ncc[nH]5)c3c2,7.62
CCN1CCC(CC1)Nc2ccc3NC(=O)C(=C(c4cccc(F)c4)c5nc(C)c[nH]5)c3c2,7.7
CCN1CCC(CC1)Nc2ccc3NC(=O)C(=C(c4cc(F)cc(F)c4)c5nc(C)c[nH]5)c3c2,7.62
CCN1CCC(CC1)Nc2ccc3NC(=O)C(=C(c4ccccc4F)c5nc(C)c[nH]5)c3c2,7.82
CC(C)Oc1cc(n[nH]1)n2cnc3ccc(N[C@@H](C)c4ccc(F)cn4)nc23,8.06
Cl.CNC(=O)c1cccc2cc(Oc3ccnc4cc(OCC5(N)CC5)c(OC)cc34)ccc12,7.76
FC(F)(F)c1cccc(c1)C(=O)Nc2cccc(Oc3ccc4nccn4n3)c2,5.29
CCN(CC)CCCCNc1ncc2CN(C(=O)N(Cc3cccc(NC(=O)C=C)c3)c2n1)c4c(Cl)c(OC)cc(OC)c4Cl,8.44
CN(C)C1CCC(CC1)Nc2nc(Nc3cc(Cl)cc(Cl)c3)ncc2c4onc(C)c4,5.77
CN1CCC(CC1)NC(=O)c2cnc(Nc3cc(Cl)cc(Cl)c3)nc2N[C@@H]4COC[C@H]4O,4.52
CN(C)C1CCC(CC1)Nc2nc(Nc3cc(Cl)cc(Cl)c3)ncc2C(=O)NC4CCN(C)CC4,4.52
CN1CCC(CC1)NC(=O)c2cnc(NCc3cc(Cl)ccc3Cl)nc2NC4CCCC4,4.9
COc1ccccc1CNc2ncc(C(=O)NC3CCN(C)CC3)c(NC4CCCC4)n2,4.52
Cc1[nH]nc2Nc3ccc(N)cc3C(=Nc12)c4ccccc4Cl,7.3
[O-][N+](=O)c1ccccc1c2n[nH]cc2\C=C\3/C(=O)Nc4ccccc34,7.92
O=C(Nc1ccc(Nc2ccnc3NC(=O)c4ccccc4c23)cc1)c5ccccc5,6.76
Cc1cc(C(=O)Nc2cc(Oc3ccc4nc(NC(=O)C5CC5)nn4c3)ccc2F)n(C)n1,5.57
CCCCCCCCCCCCN1C(=O)c2cccc3c(NCCNCCN(C)C)ccc(C1=O)c23,4.54
CCCCCCCCN1C(=O)c2cccc3c(NCCNCCN(C)C)ccc(C1=O)c23,4.74
Cl.C1COc2cc3ncnc(Nc4cccc(c4)c5ccccc5)c3cc2OC1,7.2
Cl.C1COc2cc3c(Nc4cccc(c4)c5ccccc5)ncnc3cc2O1,6.75
Cl.C1Oc2cc3ncnc(Nc4cccc(c4)c5ccccc5)c3cc2O1,7.2
CC(=O)Nc1cccc(c1)c2cnc3[nH]nc(C)c3c2,5.22
COc1ccc(CCc2cc(Nc3ccnc(NCc4onc(C)c4)n3)n[nH]2)cc1OC,4.7
CN1CCN(CC1)c2ccc(Nc3ncc4C=C(C#N)C(=O)N(C5CCCC5)c4n3)cc2,7.58
C[C@H](Nc1nc(Nc2cn(C)cn2)c3cc[nH]c3n1)c4ncc(F)cn4,7.3
CN1CCN(CCC(=O)Nc2c(C)[nH]c(\C=C\3/C(=O)Nc4ccc(F)cc34)c2C)CC1,6.46
Nc1ncnc2scc(c3ccc4c(cccc4c3)C(=O)Nc5ccccc5)c12,6.19
C1Oc2cc3ncnc(Nc4cccc(c4)c5ccccc5)c3cc2O1,7.2
C1COc2cc3c(Nc4cccc(c4)c5ccccc5)ncnc3cc2O1,6.75
C1COc2cc3ncnc(Nc4cccc(c4)c5ccccc5)c3cc2OC1,7.2
CNc1cc2ccc(cc2cn1)C#CCOc3ccc(CN4CCNCC4)c(c3)C(F)(F)F,6.6
CN1CCN(Cc2ccc(NC(=O)c3ccc(C)c(c3)C#Cc4cnc5cccnn45)cc2C(F)(F)F)CC1,8.92
CC(C)c1ccc2c(CC[C@H]3[C@](C)(C\N=C\c4c(O)ccc5ccccc45)CCC[C@]23C)c1,5.92
CC(=O)Nc1nc(O)c2nc([nH]c2n1)c3c[nH]c4cccc(Br)c34,5.81
CC(=O)Nc1nc(O)c2nc([nH]c2n1)c3c[nH]c4ccccc34,5.5
CC(=O)Nc1nc(O)c2nc([nH]c2n1)c3ccc(C)cc3C,5.02
COc1cccc(c1OC)c2nc3c(O)nc(NC(=O)C)nc3[nH]2,5.04
COc1ccccc1c2nc3c(O)nc(NC(=O)C)nc3[nH]2,4.82
CC(=O)Nc1nc(O)c2nc([nH]c2n1)c3ccccc3,4.75
Nc1nc(O)c2nc([nH]c2n1)c3c[nH]c4cccc(Br)c34,5.32
Nc1nc(O)c2nc([nH]c2n1)c3c[nH]c4ccccc34,5.27
Cc1ccc(c(C)c1)c2nc3c(O)nc(N)nc3[nH]2,4.9
COc1cccc(c1OC)c2nc3c(O)nc(N)nc3[nH]2,4.92
COc1ccccc1c2nc3c(O)nc(N)nc3[nH]2,4.82
Nc1nc(O)c2nc([nH]c2n1)c3ccccc3,4.82
CN1CCN(CC1)c2ccc(cc2)c3nc4c(N5CCN(CC(=O)Nc6nccs6)CC5)c(Cl)cnc4[nH]3,7.7
COc1cc(CCc2cc(NC(=O)c3ccc(cc3)N4C[C@@H](C)N[C@@H](C)C4)n[nH]2)cc(OC)c1,8.92
COc1cccc(Cc2c[nH]c3ncccc23)c1,5.72
Fc1ccccc1Nc2ncnc3sc4CCCCCc4c23,5.37
Fc1ccccc1Nc2ncnc3sc(cc23)c4ccccc4,4.74
Fc1ccc(Nc2ncnc3scc(c4ccccc4)c23)cc1,5.2
Fc1ccc(Nc2ncnc3sc(cc23)c4ccccc4)cc1,5.37
Fc1ccc(Nc2ncnc3sc4CCCCc4c23)cc1,5.5
Cc1ccc(cc1)c2csc3ncnc(Nc4cccc(c4)C(=O)O)c23,4.96
Fc1ccc(Nc2ncnc3sc4CCCCCc4c23)cc1Cl,5.8
COc1ccc(Nc2ncnc3scc(c4ccccc4)c23)cc1,5.52
COc1ccc(Nc2ncnc3scc(c4ccc(C)cc4)c23)cc1,5.3
COc1cccc(Nc2ncnc3scc(c4ccccc4)c23)c1,5.6
Cc1cc2c(Nc3ccc(O)cc3)ncnc2s1,5.25
Cc1nc(Nc2ccc(O)cc2)c3cc(sc3n1)c4ccccc4,5.3
Oc1ccc(Nc2ncnc3scc(c4ccccc4)c23)cc1,5.78
Cc1sc2ncnc(Nc3ccc(O)cc3)c2c1c4ccccc4,5.9
Oc1ccc(Nc2ncnc3sc(cc23)c4ccccc4)cc1,5.92
Oc1ccc(Nc2ncnc3scc(c4ccc(Cl)cc4)c23)cc1,5.52
CCOc1ccc(cc1)c2csc3ncnc(Nc4cccc(O)c4)c23,4.9
Cc1ccc(cc1)c2csc3ncnc(Nc4cccc(O)c4)c23,6.16
Oc1cccc(Nc2ncnc3scc(c4ccc(Cl)cc4)c23)c1,6.3
CCOC(=O)c1sc2ncnc(Nc3cccc(O)c3)c2c1C,6.3
CC1CCc2sc3ncnc(Nc4cccc(O)c4)c3c2C1,6.35
Oc1cccc(Nc2ncnc3scc(c4ccccc4)c23)c1,6.75
Oc1cccc(Nc2ncnc3sc(cc23)c4ccccc4)c1,6.8
CCS(=O)(=O)O.COC(=O)c1ccc2\C(=C(\Nc3ccc(cc3)N(C)C(=O)CN4CCN(C)CC4)/c5ccccc5)\C(=O)Nc2c1,7.16
COc1ccc2NC(=O)[C@@]3(C[C@H]3c4ccc5c(\C=C\c6ccc(CN7C[C@@H](C)O[C@@H](C)C7)cc6)n[nH]c5c4)c2c1,5.96
CN1CCN(CC1)c2ccc(Nc3ncc(Cl)c(NC[C@H]4CCCO4)n3)cc2,6.8
C[C@H](O)COc1cn2ncnc(Oc3ccc4[nH]c(C)cc4c3F)c2c1C,7.66
C[C@H](COc1cn2ncnc(Oc3ccc4[nH]c(C)cc4c3F)c2c1C)OS(=O)(=O)O,7.58
C[C@@H](O)COc1cn2ncnc(Oc3ccc4[nH]c(CO)cc4c3F)c2c1C,6.12
COc1cc(OC)cc(c1)C#Cc2nn([C@H]3CCN(C3)C(=O)C#C)c4ncnc(N)c24,8.85
COc1cc(OC)cc(c1)C#CC2=CN(C3CN(C3)C(=O)C=C)C4N=CN=C(N)C24,8.92
COc1cc(OC)cc(c1)C#Cc2cn(C3CN(C3)C(=O)\C=C\CN(C)C)c4ncnc(N)c24,8.55
COc1cc(OC)cc(c1)C#Cc2cn([C@H]3CCN(C3)C(=O)C#CC(C)(C)O)c4ncnc(N)c24,7.7
COc1cc(OC)cc(c1)C#Cc2cn(C3CN(C3)C(=O)\C=C\CN4CC[C@H](O)C4)c5ncnc(N)c25,8.51
COc1cc(OC)cc(c1)C#Cc2nn([C@H]3CCN(C3)C(=O)C=C)c4ncnc(N)c24,8.44
CN[C@H]1CC2OC([C@H]1OC)n3c4ccccc4c5c6CN=C(O)c6c7c8ccccc8n2c7c35,8.1
COc1cc(OC)cc(c1)C#Cc2nn(C3CN(C3)C(=O)C=C)c4ncnc(N)c24,8.49
COc1cc(NC(=O)Nc2ccccn2)cc(c1OC)c3cccnc3,7.16
FC(F)(F)Oc1ccc(cc1NC(=O)Nc2ccccn2)c3cccnc3,6.89
FC(F)(F)Oc1ccc(cc1NC(=O)Nc2ccccn2)c3cncnc3,7.09
COc1cc(NC(=O)Nc2ccncc2)cc(c1OC)c3cccnc3,6.57
FC(F)(F)c1cc(NC(=O)Nc2ccncc2)cc(c1)c3cccnc3,6.86
FC(F)(F)c1cc(NC(=O)Nc2ccncc2)cc(c1)c3cncnc3,7.55
FC(F)(F)Oc1ccc(cc1NC(=O)Nc2ccncc2)c3cccnc3,6.98
COc1ccc(cn1)c2ccc(OC(F)(F)F)c(NC(=O)Nc3ccncc3)c2,7.0
FC(F)(F)Oc1ccc(cc1NC(=O)Nc2ccncc2)c3cncnc3,7.49
COc1cc(NC(=O)Nc2nccs2)cc(c1OC)c3cccnc3,6.48
FC(F)(F)c1cc(NC(=O)Nc2nccs2)cc(c1)c3cccnc3,7.0
FC(F)(F)Oc1ccc(cc1NC(=O)Nc2nccs2)c3cccnc3,7.02
FC(F)(F)Oc1ccc(cc1NC(=O)Nc2nccs2)c3cncnc3,6.81
COc1cc(NC(=O)Nc2ccccn2)cc(c1OC)c3c[nH]cn3,7.25
Cn1cnc(c1)c2cc(NC(=O)Nc3ccncc3)cc(c2)C(F)(F)F,6.58
Cn1cnc(c1)c2ccc(OC(F)(F)F)c(NC(=O)Nc3ccncc3)c2,6.43
Cc1ccc2nc([nH]c2c1)C3=C(N)N(CC3=O)c4cccc(Cl)c4,5.73
Cc1ccc2nc([nH]c2c1)C3=C(N)N(CC3=O)c4cccc(F)c4,5.14
Cc1ccc2nc([nH]c2c1)C3=C(N)N(CC3=O)c4ccc(Cl)cc4,4.55
NC1=C(C(=O)CN1c2ccc(F)cc2)c3nc4ccccc4[nH]3,4.57
NC1=C(C(=O)CN1c2cccc(c2)C(F)(F)F)c3nc4ccccc4[nH]3,5.0
NC1=C(C(=O)CN1c2ccc(O)cc2)c3nc4ccccc4[nH]3,5.67
Cn1c(nc2ccccc12)C3=C(N)N(CC3=O)c4ccc(O)cc4,4.57
Cc1ccc(cc1O)N2CC(=O)C(=C2N)c3nc4ccccc4[nH]3,5.64
Cn1c(nc2ccccc12)C3=C(N)N(CC3=O)c4cccc(O)c4,5.42
Cc1ccc2nc([nH]c2c1)C3=C(N)N(CC3=O)c4cccc(O)c4,6.2
NC1=C(C(=O)CN1c2cccc(O)c2)c3nc4ccccc4[nH]3,6.5
COc1cccc(c1)N2CC(=O)C(=C2N)c3nc4ccccc4[nH]3,5.46
COc1ccccc1N2CC(=O)C(=C2N)c3nc4ccccc4[nH]3,5.0
COc1ccc(cc1)N2CC(=O)C(=C2N)c3nc4ccccc4[nH]3,5.16
COc1ccc(OC)c(c1)N2CC(=O)C(=C2N)c3nc4ccccc4[nH]3,5.48
COc1ccc(C)cc1N2CC(=O)C(=C2N)c3nc4ccc(C)cc4[nH]3,4.96
COc1ccc(Cl)cc1N2CC(=O)C(=C2N)c3nc4ccccc4[nH]3,6.22
NC1=C(C(=O)CN1c2cccc(Cl)c2)c3nc4ccccc4[nH]3,5.95
Nc1ncnc2c1c(cn2[C@@H]3C[C@H](CN4CCC4)C3)c5cccc(OCc6ccccc6)c5,5.37
COc1cc(CCc2cc(Nc3ncnc4cc(ccc34)N5CCN6CCCCC6C5)n[nH]2)cc(OC)c1,9.0
C(Oc1ccc2[nH]nc(c3nc4cc(ccc4[nH]3)N5CCCCC5)c2c1)c6ccncc6,7.68
Clc1cnccc1COc2ccc3[nH]nc(c4nc5cc(ccc5[nH]4)N6CCCCC6)c3c2,7.87
Clc1cncc(Cl)c1COc2ccc3[nH]nc(c4nc5cc(ccc5[nH]4)N6CCCCC6)c3c2,8.18
C(Oc1ccc2[nH]nc(c3nc4cc(ccc4[nH]3)N5CCCCC5)c2c1)c6cccnc6,8.77
C(Oc1ccc2[nH]nc(c3nc4cc(ccc4[nH]3)N5CCCCC5)c2c1)c6ccccn6,8.39
CC(Oc1ccc2[nH]nc(c3nc4cc(ccc4[nH]3)N5CCCCC5)c2c1)c6c(Cl)cncc6Cl,8.57
CCC(Oc1ccc2[nH]nc(c3nc4cc(ccc4[nH]3)N5CCCCC5)c2c1)c6c(Cl)cncc6Cl,8.24
CC(Oc1ccc2[nH]nc(c3nc4cc(ccc4[nH]3)N5CCCCC5)c2c1)c6c(Cl)ccnc6Cl,7.65
C[C@@H](Oc1ccc2[nH]nc(\C=C\c3cnn(CCO)c3)c2c1)c4c(Cl)cncc4Cl,9.52
CC(Oc1ccc2[nH]nc(c3nc4ccccc4[nH]3)c2c1)c5c(Cl)cncc5Cl,8.74
CC(Oc1ccc2[nH]nc(c3oc4ccccc4n3)c2c1)c5c(Cl)cncc5Cl,8.29
CC(Oc1ccc2[nH]nc(c3nc4ccccc4s3)c2c1)c5c(Cl)cncc5Cl,6.64
CC(Oc1ccc2[nH]nc(c3cc4ccccc4[nH]3)c2c1)c5c(Cl)cncc5Cl,8.62
CC(Oc1ccc2[nH]nc(c3nc4c(C)cccc4[nH]3)c2c1)c5c(Cl)cncc5Cl,7.79
CC(Oc1ccc2[nH]nc(c3nc4cc(F)ccc4[nH]3)c2c1)c5c(Cl)cncc5Cl,8.68
CC(Oc1ccc2[nH]nc(c3nc4cc(C)ccc4[nH]3)c2c1)c5c(Cl)cncc5Cl,8.7
COc1ccc2[nH]c(nc2c1)c3n[nH]c4ccc(OC(C)c5c(Cl)cncc5Cl)cc34,8.55
CNc1ccc2[nH]c(nc2c1)c3n[nH]c4ccc(OC(C)c5c(Cl)cncc5Cl)cc34,8.68
CC(Oc1ccc2[nH]nc(c3nc4cc(ccc4[nH]3)C5CCN(C)CC5)c2c1)c6c(Cl)cncc6Cl,9.0
CC(Oc1ccc2[nH]nc(c3nc4cc(ccc4[nH]3)N5CCC(CC5)N6CCCCC6)c2c1)c7c(Cl)cncc7Cl,9.1
CC(Oc1ccc2[nH]nc(c3nc4cc(ccc4[nH]3)N5C[C@@H](C)N[C@@H](C)C5)c2c1)c6c(Cl)cncc6Cl,8.85
CC(Oc1ccc2[nH]nc(c3nc4cc(ccc4[nH]3)N5CCN(C)CC5)c2c1)c6c(Cl)cncc6Cl,9.0
CCN1CCN(CC1)c2ccc3[nH]c(nc3c2)c4n[nH]c5ccc(OC(C)c6c(Cl)cncc6Cl)cc45,8.44
CC(Oc1ccc2[nH]nc(c3nc4cc(ccc4[nH]3)N5CCOCC5)c2c1)c6c(Cl)cncc6Cl,9.7
CC(Oc1ccc2[nH]nc(c3nc4cc(ccc4[nH]3)N5CCCN(C)CC5)c2c1)c6c(Cl)cncc6Cl,8.12
CC(Oc1ccc2[nH]nc(c3nc4cc(ccc4[nH]3)N(C)C(=O)CN(C)C)c2c1)c5c(Cl)cncc5Cl,9.4
CC(Oc1ccc2[nH]nc(c3nc4cc(NCCN(C)C)ccc4[nH]3)c2c1)c5c(Cl)cncc5Cl,9.52
COCCNc1ccc2[nH]c(nc2c1)c3n[nH]c4ccc(OC(C)c5c(Cl)cncc5Cl)cc34,9.22
CC(Oc1ccc2[nH]nc(c3nc4cc(CCO)ccc4[nH]3)c2c1)c5c(Cl)cncc5Cl,8.82
C[C@@H](Oc1ccc2[nH]nc(c3nc4cc(ccc4[nH]3)N5CCN(C)CC5)c2c1)c6c(Cl)cncc6Cl,9.05
C[C@H](Oc1ccc2[nH]nc(c3nc4cc(ccc4[nH]3)N5CCN(C)CC5)c2c1)c6c(Cl)cncc6Cl,8.03
C[C@@H](Oc1ccc2[nH]nc(c3nc4cc(CCO)ccc4[nH]3)c2c1)c5c(Cl)cncc5Cl,8.92
C[C@H](Oc1ccc2[nH]nc(c3nc4cc(CCO)ccc4[nH]3)c2c1)c5c(Cl)cncc5Cl,8.19
COc1cc2nccc(Oc3ccc(NC(=O)C4(CC4)C(=O)Nc5ccc(F)cc5)cc3)c2cc1OC,7.95
Cc1nc2cc(ccc2[nH]1)n3ncc(C(=O)c4cc5ccc(cc5[nH]4)c6ccccc6)c3N,7.3
Cc1ccc2cc([nH]c2c1)C(=O)c3cnn(c3N)c4ccc5nc(C)[nH]c5c4,7.75
Cc1nc2cc(ccc2[nH]1)n3ncc(C(=O)c4cc5ccc(Br)cc5[nH]4)c3N,7.52
Cc1nc2cc(ccc2[nH]1)n3ncc(C(=O)c4cc5ccc(cc5[nH]4)S(=O)(=O)C)c3N,7.25
Cc1nc2cc(ccc2[nH]1)n3ncc(C(=O)c4cc5ccc(CN6CCC(F)(F)CC6)cc5[nH]4)c3N,8.54
Cc1nc2cc(ccc2[nH]1)n3ncc(C(=O)c4cc5ccc(CN6CCOCC6)cc5[nH]4)c3N,8.85
Cc1nc2ccc(cc2[nH]1)n3ncc(C(=O)c4cc5cc(CN6CCOCC6)ccc5[nH]4)c3N,8.54
Cc1cc2cc(ccc2[nH]1)n3ncc(C(=O)c4cc5ccccc5[nH]4)c3N,7.16
Nc1c(cnn1c2ccc3[nH]ccc3c2)C(=O)c4cc5ccccc5[nH]4,6.8
CCc1nc2cc(ccc2[nH]1)n3ncc(C(=O)c4cc5ccccc5[nH]4)c3N,8.54
Cc1nc2ccc(cc2[nH]1)n3ncc(C(=O)c4cc5ccccc5[nH]4)c3N,8.03
Nc1c(cnn1c2ccc3nc[nH]c3c2)C(=O)c4cc5ccccc5[nH]4,7.48
Nc1c(cnn1c2cc(O)ccc2Cl)C(=O)c3cc4cc(CN5CCOCC5)ccc4[nH]3,8.92
Nc1c(cnn1c2ccccc2Cl)C(=O)c3cc4ccccc4[nH]3,5.96
Nc1c(cnn1c2cc(O)ccc2Cl)C(=O)c3cc4ccccc4[nH]3,6.89
Nc1c(cnn1c2cc(O)ccc2Cl)C(=O)c3ccc4ncccc4c3,6.35
Nc1c(cnn1c2cc(O)ccc2Cl)C(=O)c3oc4ccccc4c3,6.57
Cc1cccc(c1)C(=O)c2cnn(c2N)c3cc(O)ccc3Cl,5.72
Cc1ccc(OCCNc2nc(Nc3cc(C)[nH]n3)cc(C)c2C#N)cn1,7.1
CCN(c1ccc2ncc(nc2c1)c3cnn(C)c3)c4cc(OC)cc(OC)c4,6.41
COc1cc(OC)cc(c1)N(C)c2ccc3ncc(nc3c2)c4cnn(C)c4,6.3
COc1cc(OC)cc(c1)N(CC2CC2)c3ccc4ncc(nc4c3)c5cnn(C)c5,5.72
COc1cc(OC)cc(c1)N(CC2CC2)c3ccc4ncc(nc4c3)c5cn[nH]c5,5.95
COc1cc(OC)cc(c1)N(CC2CC2)c3ccc4ncc(nc4c3)c5cnn(CC(C)C)c5,5.49
COCCN(c1ccc2ncc(nc2c1)c3cnn(C)c3)c4cc(OC)cc(OC)c4,6.53
COc1cc(OC)cc(c1)N(Cc2onc(C)c2)c3ccc4ncc(nc4c3)c5cnn(C)c5,6.42
COCCn1cc(cn1)c2cnc3ccc(cc3n2)N(CC4CC4)c5cc(OC)cc(OC)c5,5.79
COc1cc(OC)cc(c1)N(CC2CC2)c3ccc4ncc(nc4c3)c5cnn(CCCN)c5,5.59
COc1cc(OC)cc(c1)N(CC2CC2)c3ccc4ncc(nc4c3)c5cnn(CCO)c5,6.12
COc1cc(OC)cc(c1)N(CC2CCCC2)c3ccc4ncc(nc4c3)c5cnn(C)c5,5.73
Cn1cc(cn1)c2cnc3ccc(cc3n2)N(CC4CC4)c5cccc(OC(F)F)c5,5.92
CCOCCN(c1ccc2ncc(nc2c1)c3cnn(C)c3)c4cc(OC)cc(OC)c4,6.7
COc1cc(OC)cc(c1)N(CC2CCCO2)c3ccc4ncc(nc4c3)c5cnn(C)c5,6.44
COc1cc(OC)cc(c1)N(CCO)c2ccc3ncc(nc3c2)c4cnn(C)c4,6.56
COc1cc(OC)cc(c1)N(CC2CC2)c3ccc4ncc(nc4c3)c5cnn(CC(=O)N(C)C)c5,6.36
CNC(=O)Cn1cc(cn1)c2cnc3ccc(cc3n2)N(CC4CC4)c5cc(OC)cc(OC)c5,6.45
COc1cc(OC)cc(c1)N(CC2CC2)c3ccc4ncc(nc4c3)c5cnn(c5)S(=O)(=O)C,7.16
COc1cc(OC)cc(c1)N(CC2CC2)c3ccc4ncc(nc4c3)c5cnn(CC(=O)NCCN6CCCC6)c5,5.69
CC(C)Oc1cccc(c1)N(CC2CC2)c3ccc4ncc(nc4c3)c5cnn(C)c5,5.99
COc1cc(OC)cc(c1)N(CC2CC2)c3ccc4ncc(nc4c3)c5cnn(c5)C6CCNCC6,5.19
COc1cc(OC)cc(c1)N(CCC#N)c2ccc3ncc(nc3c2)c4cnn(C)c4,6.36
COc1cc(OC)cc(c1)N(CC2CC2)c3ccc4ncc(nc4c3)c5cnn(c5)S(=O)(=O)N(C)C,6.17
COc1cc(OC)cc(c1)N(CCCO)c2ccc3ncc(nc3c2)c4cnn(C)c4,7.24
COc1cc(OC)cc(c1)N(CC2OCCO2)c3ccc4ncc(nc4c3)c5cnn(C)c5,6.71
COc1cc(OC)cc(c1)N(CCN2C(=O)c3ccccc3C2=O)c4ccc5ncc(nc5c4)c6cnn(C)c6,5.05
COCCN(c1cccc(OC)c1)c2ccc3ncc(nc3c2)c4cnn(C)c4,5.44
COc1cccc(N(CC2CC2)c3ccc4ncc(nc4c3)c5cnn(C)c5)c1OC,6.63
COCCn1cc(cn1)c2cnc3ccc(cc3n2)N(Cc4onc(C)c4)c5cc(OC)cc(OC)c5,6.73
COc1cccc(c1)N(Cc2onc(C)c2)c3ccc4ncc(nc4c3)c5cnn(C)c5,5.64
Cl.COc1cc(OC)cc(c1)N(CC2CC2)c3ccc4ncc(nc4c3)c5cnn(CCC6CCNCC6)c5,5.25
COc1cc(OC)cc(c1)N(Cc2onc(C)c2)c3ccc4ncc(nc4c3)c5cnn(CCO)c5,7.02
CNC(=O)C(C)(C)n1cc(cn1)c2cnc3ccc(cc3n2)N(CC4CC4)c5cc(OC)cc(OC)c5,6.0
CNCCN(c1ccc2ncc(nc2c1)c3cnn(C)c3)c4cc(OC)cc(OC)c4,5.96
COc1cc(OC)cc(c1)N(CCN)c2ccc3ncc(nc3c2)c4cnn(C)c4,5.94
CCOC(=O)CN(c1ccc2ncc(nc2c1)c3cnn(C)c3)c4cc(OC)cc(OC)c4,6.0
Cl.COc1cc(OC)cc(c1)N(CC2CC2)c3ccc4ncc(nc4c3)c5cnn(CCCN6CCOCC6)c5,5.75
COc1cc(OC)cc(c1)N(CC2CC2)c3ccc4ncc(nc4c3)c5cnn(CC6CCNCC6)c5,5.07
COc1cc(OC)cc(c1)N(CC2CC2)c3ccc4ncc(nc4c3)c5cnn(CCCNCCS(=O)(=O)C)c5,5.71
COc1cc(OC)cc(c1)N(CC2CC2)c3ccc4ncc(nc4c3)c5cnn(c5)C6CCN(CC6)S(=O)(=O)C,6.34
COc1cc(OC)cc(c1)N(CC2CC2)c3ccc4ncc(nc4c3)c5cnn(CC(C)(C)O)c5,5.7
Cl.COc1cc(OC)cc(c1)N(CC(=O)O)c2ccc3ncc(nc3c2)c4cnn(C)c4,6.17
COc1cc(OC)cc(c1)N(CCO)c2ccc3ncc(nc3c2)c4cnn(CCO)c4,6.66
COc1cc(OC)cc(c1)N(CC2CC2)c3ccc4ncc(nc4c3)c5cnn(CCN)c5,5.2
Cl.COc1cc(OC)cc(c1)N(CC2CC2)c3ccc4ncc(nc4c3)c5cnn(CCCN6CCN(CCCO)CC6)c5,5.25
COc1cc(OC)cc(c1)N(CC2CC2)c3ccc4ncc(nc4c3)c5cnn(CC6(O)CCNCC6)c5,5.72
COc1cc(OC)cc(c1)N(CC(=O)N)c2ccc3ncc(nc3c2)c4cnn(C)c4,5.55
COc1cc(Cl)cc(c1)N(CC2CC2)c3ccc4ncc(nc4c3)c5cnn(C)c5,5.16
Cl.COc1cc(OC)cc(c1)N(CCO)c2ccc3ncc(nc3c2)c4cnn(CCCN)c4,6.2
COc1cc(cc(c1)N(CC2CC2)c3ccc4ncc(nc4c3)c5cnn(C)c5)C#N,6.54
COc1cc(OC)cc(c1)N(CCO)c2ccc3ncc(nc3c2)c4cn[nH]c4,6.51
COc1cc(OC)cc(c1)N(CC(C)O)c2ccc3ncc(nc3c2)c4cnn(C)c4,6.71
Cl.COc1cc(CN)cc(c1)N(CC2CC2)c3ccc4ncc(nc4c3)c5cnn(C)c5,5.86
Cl.COc1cc(OC)cc(c1)N(CC2CC2)c3ccc4ncc(nc4c3)c5cnn(CCN6CCNCC6)c5,5.94
COc1cc(OC)cc(c1)N(CC2CC2)c3ccc4ncc(nc4c3)c5cnn(CC6(CCNCC6)OC)c5,6.08
Cl.COc1cc(OC)cc(c1)N(CCCN2CCCC2)c3ccc4ncc(nc4c3)c5cnn(C)c5,7.97
COc1cc(OC)cc(c1)N(CC2CC2)c3ccc4ncc(nc4c3)c5cnn(CC(O)CN6CCCCC6)c5,5.16
COc1cc(OC)cc(c1)N(CCCC#N)c2ccc3ncc(nc3c2)c4cnn(C)c4,6.96
Cl.COc1cc(OC)cc(c1)N(CC2CC2)c3ccc4ncc(nc4c3)c5cnn(CCN6CCN(CCO)CC6)c5,6.01
Cl.COc1cc(OC)cc(c1)N(CC2CC2)c3ccc4ncc(nc4c3)c5cnn(CCN6CCCC6)c5,5.84
CNC(=O)c1cc(OC)cc(c1)N(CC2CC2)c3ccc4ncc(nc4c3)c5cnn(CCOC)c5,6.91
COc1cc(OC)cc(c1)N(CC2CC2)c3ccc4ncc(nc4c3)c5cnn(c5)C(C)(C)C(=O)NCCO,5.69
COc1cc(OCCO)cc(c1)N(CC2CC2)c3ccc4ncc(nc4c3)c5cnn(C)c5,5.97
CNC(=O)c1cc(OC)cc(c1)N(CCO)c2ccc3ncc(nc3c2)c4cnn(CCOC)c4,6.55
COCCNC(=O)C(C)(C)n1cc(cn1)c2cnc3ccc(cc3n2)N(CC4CC4)c5cc(OC)cc(OC)c5,5.73
COc1cc(OC)cc(c1)N(CC2CC2)c3ccc4ncc(nc4c3)c5cnn(c5)C(C)(C)C(=O)N6CCNCC6,5.31
CNC(=O)Cn1cc(cn1)c2cnc3ccc(cc3n2)N(CCO)c4cc(OC)cc(OC)c4,6.75
COc1cc(OC)cc(c1)N(CC2CC2)c3ccc4ncc(nc4c3)c5cnn(CC6CCN(C)CC6)c5,5.05
COc1cc(OC)cc(c1)N(CC2CC2)c3ccc4ncc(nc4c3)c5cnn(CC(=O)NCCO)c5,5.92
